Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758739,1753.192856,1789.644555,1648.48523,1254.312442,1102.103785,1158.056328,1323.032378,1650.049224,1633.010644,1577.33656,1852.554969,1599.906228,1659.929049,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.15612,8548.454341,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12416.13432,12909.6104,13009.17706,14907.98037,15503.5518,18244.41869,20080.20962
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.019775,3429.649902,3494.063232,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12425.0293,15619.61426,14159.3877,14889.01855
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,39.37407281,39.2689715,39.23384405,39.2771772,38.9824483,43.4679672,35.36028609,43.96105056,45.99347171,48.86992832,55.24197214,54.37807604,58.39769552,66.91438715,68.94114989,124.109648,134.3784312,152.7442624,179.8765278,213.7657513,234.3928514,254.5692014,246.3855496,250.5689517,259.9066845,271.578979,297.7259818,319.6436633,343.7813258,334.7419634,345.7734951,253.966902,264.0839145,247.0233185,110.9536683,227.9711478,206.0491142,238.7493714,246.1546733,264.7436868,251.8692639,237.3088462,234.0430168,249.012275,269.5404463,324.0168638,356.9950229,426.2341835,528.3263918,564.0390958,593.6249277,651.133678,706.8172692,704.9242185,724.9575265,733.9986299,729.5191338,758.3009665,771.7735112,810.0514121,778.7014989,829.5448453,975.4693237,1027.034468,999.6545617
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,85.19072066,88.53744014,92.4759784,101.6997303,113.9539936,118.7255826,93.50950908,100.490232,103.2576243,111.4604735,116.6401078,121.4576383,121.825771,142.6341923,167.0318565,172.0846707,160.6996744,181.8976148,201.5260918,220.8683288,261.1807959,267.2070519,268.0484263,281.5910512,270.8822492,290.8365616,302.2155685,330.2638036,344.3914074,338.645008,359.9539731,303.8180568,315.5371313,302.9949945,342.7231117,370.5706939,400.095114,415.0027242,413.6763223,437.9820476,440.4679189,446.4189193,462.8988365,532.6615468,606.4780417,686.3381935,769.3787043,967.6979116,958.2755115,1054.435559,1294.027344,1397.006826,1387.18206,1405.840724,1528.492087,1570.541425,1722.907034,1956.067076,1988.366333,2067.059757,1957.203437,2273.720558,2385.083419,2532.38989,2690.078837
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,717.796629,760.3117403,812.9262477,811.7382747,840.4803715,904.1183341,960.7447767,1031.603603,1275.707094,1312.738657,1509.439612,1929.309103,2474.386832,3640.083612,10503.42808,10265.64144,13312.51199,14595.37399,14914.15427,19611.56513,27205.64523,28703.35586,22454.48432,17809.55275,15541.13122,12745.41993,10078.28961,9385.984695,9165.496153,9413.581194,11054.7495,11847.16995,11730.26877,10884.86079,10601.91967,10786.4009,11471.5046,11545.3456,9836.057298,10452.18994,11714.56237,10805.31133,10586.05435,11487.22041,13154.4979,15975.74738,17563.61454,18596.15026,22320.4889,17718.39116,22028.39014,27126.74987,28733.43755,27865.4656,27805.48503,23256.15496,22267.72171,23929.29071,29360.0659,29566.79338,24338.83073,31920.76537,38510.22762,36156.84834,35121.66287
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,99.71311951,105.3131027,111.2134552,109.939209,109.6500778,110.8893738,110.5025711,116.2410355,117.8249359,125.9848862,139.0384827,146.9316101,154.5115814,184.5242004,228.787323,269.6528931,325.1856079,392.3993835,410.0720825,408.8996277,418.3487854,483.8025818,378.9453735,346.2216492,429.9933777,326.402771,400.3335571,471.1572266,553.0786133,814.2675171,1257.1875,1617.556763,252.6100922,312.6939087,439.4208069,462.5852356,294.8269653,373.09375,350.7028809,324.6596069,362.1168823,451.2933044,506.2626343,580.3202515,705.1133423,905.5436401,1132.474609,1444.372192,1527.582397,1178.221802,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,797.2834473,984.607666
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,300.4251152,308.1663838,307.0925651,308.6298492,317.8504266,314.3181464,314.5343441,305.2204811,311.1961468,287.2531488,290.4864253,291.0883574,341.8353523,381.4390072,417.4076003,547.3781487,540.5940071,540.1268492,589.1340453,716.2814365,771.5339696,682.9720702,651.9371233,564.3693363,536.2317654,571.4171661,783.9405247,916.0948415,880.4877551,848.5555481,957.3143374,913.3995758,951.2049601,877.5290034,583.782776,714.9943964,723.4699501,650.7763214,684.5881058,677.5163387,603.2331625,637.2135306,669.4304473,817.8880342,918.1020795,979.8461015,1017.201967,1188.938778,1398.79218,1308.694043,1275.883575,1374.675919,1326.837988,1379.831966,1398.891376,1218.006136,1266.439572,1356.805184,1452.556126,1431.181289,1461.087204,1598.10677,1574.028106,1698.033873,1773.218299
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.0561834,449.1481368,472.0827402,511.2022354,485.530686,516.5319286,566.8039744,626.0294376,708.6014369,812.6774873,925.7978643,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16136.24054,18290.13011,21552.41004,24914.8507,26232.8661,26375.86537,21829.27378,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,57005.58872,61236.25127,66881.6067,65952.0379,61410.07926,80056.12882,90299.06946,85412.23035,90674.06663
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,153.4507841,166.8880377,165.8573448,,277.1131209,219.5028598,291.2522729,433.443903,371.7188062,401.0774169,434.4098133,500.0582231,657.8583297,767.8506163,785.8309128,755.8856533,686.2641402,664.6964405,586.0223522,505.8218065,514.6693333,567.0229356,538.1017629,648.3252126,665.8331041,763.8579685,828.8699978,1078.041093,1220.179193,1289.330369,1292.239519,1091.890969,1133.622565,953.1719014,911.7919354,756.8902965,895.9842425,986.0709535,1144.492334,1255.624474,1390.14871,1525.846663,1554.70671,1685.145358,1924.057956,2066.257386,2161.386275,2164.952899,2045.477215,2082.623831,2143.576705,2278.199086,2223.658909,2063.32781,2043.444132,1877.781045,1882.643941,1933.555384
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,141.9574183,142.2751277,146.3219499,146.3096267,153.377741,145.5765406,149.3176552,136.1214022,126.3088991,153.564116,160.1641471,151.8333687,165.3579179,200.6416998,222.0851732,228.374681,196.4117848,224.213359,305.4278006,345.8691371,336.3862795,333.8875427,380.0740412,285.8143261,305.5762325,235.5105293,131.473041,172.3642148,268.1609796,231.275623,154.7940725,183.686515,163.1975717,184.9516092,218.5072751,208.3519973,224.2587112,199.8800014,156.5181188,155.0208333,143.7437432,358.3157161,388.9951112,413.8176073,417.7499833,462.6333244,580.2679697,631.8899263,705.3590141,652.8458068,685.0396735,761.1463656,937.5044282,1117.471831,1117.758647,964.5759809,844.4164112,779.1860078,845.9145405,843.7125178,845.2775579,885.3964019,860.3710679,758.3291374,806.6546504
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.3332794,282.4463736,288.3742804,290.0965102,293.4165808,308.7988539,315.6653998,328.509448,366.250659,413.4034764,457.2608713,552.9949339,683.9025857,711.8522642,773.0669531,787.1496055,752.0240126,735.3609547,744.8639122,763.1682181,776.4242837,755.4251358,777.2394025,806.3923533,825.1052325,892.1827152,955.8268974,1040.781641,1180.268543,1343.929057,1548.376304,1651.310168,1748.92112,1859.730859,1908.080455,1982.870935,2058.044591,2115.411874,2207.830895,2285.689074,2447.391408,2665.618072,2830.656938,2983.248296,2910.186518,3040.07301,3330.600495,3497.912569,3582.26694,3666.012489,3790.340891,3901.34015,4020.126714,4183.54621,4320.116715,3997.192796,4642.607431,5074.602102,5365.444914,5579.659692
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37852.98103,40126.93687,41931.79515,37600.70774,39035.10343,41790.84327,52529.90937,58232.01762,59877.80058,63270.77808,70124.46344,75902.13205,62428.99433,56543.18982,55601.39297,47945.89917,50807.82891,51260.49383,43146.82404,44359.47977,45192.02798,47950.68806,46630.14431,44326.95567,54176.4798,54190.84177,59879.7173,
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,62.73962794,64.92425761,67.17023599,69.49223448,71.88993994,74.35487088,76.48374139,78.67389662,80.84382049,84.14062688,93.08284996,90.42923094,113.692402,119.5621335,137.8915758,177.8061434,199.5835471,111.1831324,117.2553451,108.1949478,101.4993123,116.8845266,129.0139198,118.6443409,122.4932937,130.8328756,131.4148597,140.9698522,145.3413468,166.0423373,145.6035014,105.3713265,109.2049105,188.6031587,210.7937796,210.6732546,237.241441,280.1127242,363.2000135,358.6587808,386.1192744,244.9148425,229.5989183,286.2730252,375.4103262,439.9799078,457.9966622,479.6356281,507.0374433,246.5132517,219.2024539,235.3259456,350.2619467,393.398704,429.4316567,445.5830801,460.9284906,510.9399523,509.4972738,539.9548162,518.1611333,549.0569948,573.1411658,596.8859851,629.5388994
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.406452,3053.905169,3573.504402,2775.47373,2768.910413,974.7254693,1812.420883,2390.734594,3153.901131,3597.087981,3807.974173,4492.71367,6081.087657,7376.735179,6414.044846,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10024.81911,12281.70795,13679.2066
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,166.362262,169.3156853,178.9408209,199.3923077,192.6115046,206.9353006,218.6687546,212.6890119,221.7537228,244.6378625,266.2081322,266.0582836,292.2739065,363.9461255,450.8941189,482.6543379,507.4966053,541.1412792,588.8663731,674.1416357,824.148877,1084.433861,975.7551264,845.557742,732.7050416,675.0759644,612.2903455,667.631775,684.4286601,677.2180412,774.5809666,807.7527135,711.6380596,703.9706306,705.6903452,877.3800537,955.2450609,979.8024846,958.5059611,662.5901694,684.279234,638.142787,681.5449348,837.7145826,1013.734022,1174.631161,1349.887152,1518.82197,1672.719835,1545.115779,1789.343742,1958.081054,1970.237458,2035.635716,2058.433123,1763.27463,1545.279483,1641.3924,1718.423461,1907.224994,1716.508639,1885.48156,1963.8033,1750.131368,1576.691669
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.211535,1323.220687,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,158.0666233,160.8703309,169.6612096,188.2476603,182.6198543,196.0529078,207.0862274,202.000081,210.5156569,231.4361869,251.6355734,251.8371525,276.2710759,342.5976156,422.5617445,451.0449546,474.3744988,506.9748536,551.4714466,630.9131643,769.5653718,1007.860682,908.4918366,791.585856,687.25117,637.4848729,580.5233819,631.5732502,646.4505847,639.8209801,728.5275894,759.2993793,664.9401152,653.9561441,651.1370046,806.6617658,877.5225172,898.9095469,877.691028,610.0977938,629.5297316,587.3970486,625.4689944,766.5008429,926.4354998,1073.529774,1234.1334,1390.588651,1536.667631,1426.969169,1642.641342,1795.438149,1817.301258,1879.558731,1906.79597,1646.449411,1455.035253,1546.917742,1620.541408,1795.561279,1627.345696,1785.466649,1865.116353,1680.779667,1532.927636
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,464.6188236,510.9556947,583.9693769,722.3450489,1133.719621,1210.544106,1303.643278,1544.669667,1751.158496,2205.76399,3032.740924,2968.666966,2968.440734,2777.263081,2770.518678,2693.958286,2491.678278,2825.111033,2946.359663,2933.318187,3333.507574,3423.526437,3614.086312,3469.666078,3675.238617,4180.974117,4316.173952,4473.961606,4496.039017,4730.629197,4846.982126,4839.487178,5133.132246,6060.640341,6954.010908,7779.765881,8649.721063,10056.35748,10974.8922,9296.644409,9813.583196,10893.62984,10844.52076,11132.36022,11413.58929,10446.85034,10486.21611,11304.50508,12057.78858,11990.4671,10723.0939,12428.60877,13636.46612,14346.32028,15383.34256
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,479.3732266,470.0472105,511.2258833,676.4806486,682.8419248,693.1506879,585.225492,538.961154,586.8665672,683.1642785,828.6880077,829.8888188,783.4292214,719.5850659,735.1335219,761.4079906,1042.995112,1017.854137,846.6017701,821.3551292,970.0596256,855.1050758,740.4713186,963.7856987,989.5007578,768.7107512,987.0487124,661.6682328,513.5693803,542.692548,529.0893834,518.8805013,568.1025725,663.6962118,726.5608821,844.1691819,861.9707077,878.8857919,1081.868458,1128.280462,1045.209582,1219.801891,1192.020291,1382.575784,1489.676334,1298.109466,1434.870181,1555.794778,1825.599718,1935.293182,2167.220018,2362.588272,2389.737298,2990.660614,3490.568835
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,377.5793997,394.8077466,409.1056384,424.0255324,434.893752,481.71875,574.8410769,644.0429673,680.5953482,707.6744452,724.4849015,767.9903657,784.951675,857.6907917,1041.084547,1190.019685,1301.865363,1665.943849,1927.906014,2072.287753,2117.870834,2367.768518,2429.923915,2332.697903,2260.63795,2255.977177,2271.047333,2469.067373,2886.429802,1328.570134,941.5917361,1079.725213,968.8952535,1022.445835,1433.542557,1609.825044,1962.884958,2067.598149,2428.58642,1898.180182,1988.221729,1714.648466,2202.340682,2516.10404,2887.772173,3453.428659,5002.657987,5530.176156,6576.085463,7129.576863,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5521.976021,6961.78956
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.17517,2726.593055,2959.336449,3143.101431,3820.964275,4882.511582,5247.70081,5172.417575,5560.916178,5651.623275,5421.644844,5712.478028,6554.628084,8675.396337,10650.12901,11641.54103,13167.89547,16110.48173,18744.31923,16586.75278,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22123.33421,21317.7944,24614.87346,25992.67485
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.14071,7229.311498,7151.152438,7254.588874,8243.898955,10738.08876,10796.73994,10436.72607,11131.56666,11401.49068,10135.72191,10375.62559,11639.12978,14711.67487,17103.82978,17969.70959,19563.00506,23725.1596,27461.97642,24501.78973,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29192.84019,28360.30415,32660.47536,34301.03187
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2128.364412,2304.471435,2485.465618,2675.072917,2961.028846,3227.87974,3477.897379,3746.20488,3953.082972,4262.926033,4729.350716,5125.270348,6018.39053,7290.630324,8078.186043,10102.63889,10852.51924,11432.02149,12602.22172,14855.59576,17073.04467,15563.83328,13719.0539,12589.95008,13080.03023,13647.0439,17954.95102,21760.96465,24499.12408,25625.01621,30549.31857,31776.66802,32753.4287,24389.87381,26045.5197,30254.0273,33022.24448,30324.18458,30605.36691,30968.87107,29632.58908,27259.31743,29957.77767,37292.24197,42758.00486,43378.40774,46531.37622,53568.30578,55817.17597,46707.6425,52542.57591,60379.48146,57749.56154,60843.98888,59583.45845,51188.16521,51703.50883,53210.22333,54018.45544,51648.98928,52568.5727,60647.54164,54836.89072,54950.28347,57117.48774
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.5727998,121.7957188,127.0957664,146.3911314,171.6084098,180.9772256,192.74454,182.7733597,190.3865901,245.2339816,254.1611255,301.1191522,315.0284662,463.2516158,536.1610038,567.8848166,520.7996257,562.7115785,609.96065,713.9533051,908.3756018,925.3687125,843.0430069,842.7502034,726.3451186,509.8859515,611.2981582,764.752134,865.2515444,831.8471501,1277.69173,1273.012245,1361.81698,1397.265933,1461.364001,1750.754008,1619.191197,1705.398749,1546.515193,1501.664267,1629.670388,1429.856304,1315.736346,2015.217431,2525.564045,2871.068774,2964.958652,3109.110976,2946.860661,3189.7968,3922.740394,4225.060494,4224.547892,3949.9431,3771.072284,3419.822766,3238.17612,3853.099566,3972.654506,3913.145775,3466.569363,3984.002292,3894.162009,3755.521112,3909.558924
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528.41262,26403.81437,27317.51789,28149.09979,28529.73247,37134.91242,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984,32548.43669,37793.12844,39451.82234,41472.58745
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581445,270.2796466,287.0447735,308.1952484,332.3049859,328.4848839,337.646229,333.2337988,314.3510707,314.1798586,343.8811885,401.6080221,546.9510953,648.5319637,744.5068983,806.2326443,814.4747745,1044.353113,1376.546513,2030.135903,2478.364703,2557.206655,2440.684174,2426.334608,2487.644992,2754.14571,3368.474095,3871.77852,4392.198649,4689.134508,5642.072897,5654.639757,6520.489505,6978.680754,6974.867706,7180.668327,7004.336039,7746.698513,8209.514443,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9747.091805,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,16836.67219,18262.71158,17858.82264
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,183.5250697,196.2935616,223.9342091,234.8997476,254.2175271,270.8305848,239.307596,272.9146394,293.330341,363.5548444,335.4513668,392.5150695,448.2377586,458.8300612,706.5795802,903.7134621,976.4892402,951.2403986,1107.783045,1146.361793,1458.239764,1675.797474,1702.680625,1775.832037,1706.219448,1543.76494,1208.160843,997.1281344,897.7087634,809.0440282,978.489617,1000.077987,990.1382512,992.7713675,712.3877166,779.6991002,918.1958574,940.8265898,960.8375049,978.1745317,1138.188485,1186.829135,1183.247345,1220.179077,1368.114823,1533.901665,1718.783472,1937.611386,2429.124771,2462.201936,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.74581,17803.94718,18859.18903,21246.0098,24122.30282,28734.28731,29443.8523,31453.82288,24596.8938,23093.84983,27327.40064,25923.61565,25653.81987,27292.58203,29457.01407,31373.56127,30014.23095,31625.61659,31780.52171,20690.91605,27329.28851,31280.5418,35470.21516,37506.77984
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,102.8194705,107.3203805,112.619958,114.7108608,118.5941068,123.5622761,125.7794601,128.2099997,126.8727749,129.175849,125.8820784,131.8164109,150.3698057,162.3718662,159.9989788,207.4762552,203.7131167,215.9354504,252.5113817,222.9147385,228.7704919,193.9715795,176.0837508,167.1809746,182.1758809,202.7109851,203.3544495,213.9317299,263.5446478,246.3553785,290.5990453,302.4872684,290.6482861,220.7299649,173.9288951,203.9648527,216.9125411,201.384077,219.7795309,186.6385311,163.1216637,194.3229533,219.061392,289.0876211,445.8507672,838.0921077,906.8972606,980.4835315,1166.368835,1035.637197,1141.800693,1308.142187,1354.343447,1304.88743,1278.789814,993.9907306,861.8317676,854.4612004,948.6566299,893.3364416,866.9478149,946.3585002,966.0364683,949.3334537,961.5597556
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.38025715,80.55431401,72.5209927,76.466923,86.19444134,98.01030812,104.3454705,98.73979668,97.26058189,106.4461789,115.3719755,120.6271484,134.0204816,164.7131329,182.7015779,201.1940794,201.0718719,228.0882923,217.9012563,248.3541306,282.1727169,296.6386605,306.301092,315.3560135,336.2859704,362.34563,355.3778687,345.1544357,376.5147455,400.2994362,422.0714101,451.2852751,499.1127551,540.4275087,641.9604376,781.740273,886.7018398,906.4930213,818.7933248,892.2517472,972.8331739,1026.64921,1127.250934,1266.107789,1456.966947,1673.190965,1999.860708,2510.42262,3154.168729,3398.529897,4104.802624,4970.505355,5497.155173,6020.723985,6446.136124,6664.488346,6758.743657,7323.513648,8136.370419,8379.365033,8485.328552,10086.41761,10220.47744,10239.81622,10513.95293
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.031827,2251.569504,2374.404081,2312.737884,2135.375058,2107.474224,1896.397185,2264.479769,2329.86607,2408.229607,2165.167195,1878.789228,2044.350746,2080.984191,2340.825039,2879.653634,3723.438032,4660.808369,5632.990032,7247.027299,8951.253564,7074.023543,8280.723438,10028.65456,10418.34849,10965.24871,10307.22427,8009.61875,7659.549244,8575.461292,8911.87743,9058.741771,8478.350387,10014.51088,11421.13644,12129.86412,13337.4387
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,102.2389856,104.8307489,107.7612095,114.6162113,130.0693045,142.685103,159.0959221,163.9448284,164.2569449,174.6532541,159.7781842,174.5696969,198.7610543,234.4180575,315.0979028,338.6057009,331.5956245,406.3423014,420.5070095,443.4614285,549.4334666,451.0478972,372.4948297,335.5324708,304.2963305,312.8672042,422.2772966,482.2895988,516.5362389,491.9993211,575.0945119,549.8080116,564.7173365,414.0139952,328.6009561,419.2203349,452.0684369,448.0010969,461.1582459,445.2914841,409.8898028,396.6926545,445.2386915,538.1653778,560.2663085,551.25985,552.5022713,607.5878867,718.9483867,720.6937682,704.9867723,783.9889447,762.3916238,826.5428,855.5848092,751.0519876,772.5813576,792.765701,851.1205612,826.255209,863.4686659,962.0751875,951.2323787,1055.017279,1119.381605
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,102.8145715,109.7287943,116.1794933,120.6585987,128.6422269,140.8998737,164.5334144,170.6669715,178.8397529,191.4387345,197.0979035,199.662202,215.5820229,278.285063,342.9788976,363.5263502,405.4087341,461.6591416,548.2331132,612.0887602,708.7294501,748.1567261,770.3989532,826.9323021,846.9341684,773.8239237,842.0984362,970.4525225,1164.200962,1341.729784,1559.112093,1765.622674,1971.608799,2245.136887,2517.707326,2864.365157,3054.656908,2473.14097,1847.703793,2033.244905,2005.976945,1889.934325,2089.751831,2347.540013,2641.562687,2867.703834,3331.320435,3918.528174,4309.135093,4135.43987,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7057.207548,6909.352818,7195.101309,7346.620221
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0361287,457.7678259,337.8331455,287.6201238,261.2712545,207.0344573,172.0350887,150.0885502,213.7491456,175.0237647,136.9257164,168.6762854,186.9516383,233.5812485,305.7451586,333.9271509,401.0184033,516.9972106,703.3273759,664.7956557,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1178.479901,1341.20229
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.2216781,845.932942,821.0298645,848.1550474,831.9987321,811.3541565,788.4189142,622.1347802,592.2472473,557.8942201,565.022638,590.7912933,545.5190031,633.8354876,756.0349763,935.5408015,1228.948703,1379.230097,1604.016185,1996.593107,2414.96072,3605.503951,3707.978507,4058.53937,5143.619293,6053.874847,6599.645291,7164.145362,5759.497904,5686.98041,5828.481662,6125.051697,5998.001743,5972.723566,5723.302272,5837.842245,6231.913238,6856.658027
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,356.5373864,383.8279794,391.5369885,413.5959597,447.1597365,467.0111934,500.4904141,495.8194311,517.7821981,563.3844155,598.9814839,649.7672466,712.2888188,932.7822733,1190.221843,1214.749811,1302.938493,1400.745052,1637.654975,1795.736255,2149.042425,2409.700404,2155.753022,1843.393144,1893.10261,1830.617753,1809.289019,1903.503952,2047.520688,2227.773652,2439.303132,2588.045868,2787.652395,3258.765803,3744.599751,3983.209208,4255.858594,4593.586186,4563.940033,4029.142952,4388.92611,4222.974619,3714.374781,3728.727391,4252.838255,5103.970689,5926.882669,6927.882499,7989.380672,7386.60019,9115.801446,10277.60793,10263.48202,10231.08238,10058.66648,8404.377472,8082.023306,8918.302513,8620.468902,8362.634298,6964.37111,8075.788167,9174.556905,10260.51969,10474.28099
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6210102,189.7946492,235.0647677,264.0669948,283.0580005,302.736982,344.0133276,348.864241,345.5909096,269.9873128,492.4576379,587.7006344,533.9824659,534.9011713,474.4207267,487.4645069,464.6670168,540.1546305,628.1531915,686.5793297,813.0602207,939.0452389,1022.619067,1204.568433,1224.749563,1319.59295,1335.543911,1266.177711,1219.465997,1562.364581,1630.869385,2684.926768,2343.249547,1502.411474,1331.970513
